shipperId,carrierId,vehicleId,mileageKm,weightKg,volumeM3,goodsName,extraLoadingFee,subsidy,deduction,idempotencyKey
shipper-2,carrier-2,vehicle-3,479,7699,12,manual-import-4899,39,9,3,manual-import-idem-4899
shipper-2,carrier-2,vehicle-1,483,7703,16,manual-import-4903,43,13,7,manual-import-idem-4903
shipper-1,carrier-1,vehicle-2,484,7704,17,manual-import-4904,44,14,8,manual-import-idem-4904
shipper-2,carrier-2,vehicle-3,485,7705,18,manual-import-4905,45,0,9,manual-import-idem-4905
shipper-2,carrier-2,vehicle-1,489,7709,22,manual-import-4909,49,4,1,manual-import-idem-4909
shipper-1,carrier-1,vehicle-2,490,7710,23,manual-import-4910,50,5,2,manual-import-idem-4910
shipper-2,carrier-2,vehicle-3,491,7711,24,manual-import-4911,51,6,3,manual-import-idem-4911
shipper-2,carrier-2,vehicle-1,495,7715,10,manual-import-4915,55,10,7,manual-import-idem-4915
shipper-1,carrier-1,vehicle-2,496,7716,11,manual-import-4916,56,11,8,manual-import-idem-4916
shipper-2,carrier-2,vehicle-3,497,7717,12,manual-import-4917,57,12,9,manual-import-idem-4917
shipper-2,carrier-2,vehicle-1,501,7721,16,manual-import-4921,21,1,1,manual-import-idem-4921
shipper-1,carrier-1,vehicle-2,502,7722,17,manual-import-4922,22,2,2,manual-import-idem-4922
shipper-2,carrier-2,vehicle-3,503,7723,18,manual-import-4923,23,3,3,manual-import-idem-4923
shipper-2,carrier-2,vehicle-1,507,7727,22,manual-import-4927,27,7,7,manual-import-idem-4927
shipper-1,carrier-1,vehicle-2,508,7728,23,manual-import-4928,28,8,8,manual-import-idem-4928
shipper-2,carrier-2,vehicle-3,509,7729,24,manual-import-4929,29,9,9,manual-import-idem-4929
shipper-2,carrier-2,vehicle-1,513,7733,10,manual-import-4933,33,13,1,manual-import-idem-4933
shipper-1,carrier-1,vehicle-2,514,7734,11,manual-import-4934,34,14,2,manual-import-idem-4934
shipper-2,carrier-2,vehicle-3,515,7735,12,manual-import-4935,35,0,3,manual-import-idem-4935
shipper-2,carrier-2,vehicle-1,519,7739,16,manual-import-4939,39,4,7,manual-import-idem-4939
shipper-1,carrier-1,vehicle-2,260,7740,17,manual-import-4940,40,5,8,manual-import-idem-4940
shipper-2,carrier-2,vehicle-3,261,7741,18,manual-import-4941,41,6,9,manual-import-idem-4941
shipper-2,carrier-2,vehicle-1,265,7745,22,manual-import-4945,45,10,1,manual-import-idem-4945
shipper-1,carrier-1,vehicle-2,266,7746,23,manual-import-4946,46,11,2,manual-import-idem-4946
shipper-2,carrier-2,vehicle-3,267,7747,24,manual-import-4947,47,12,3,manual-import-idem-4947
shipper-2,carrier-2,vehicle-1,271,7751,10,manual-import-4951,51,1,7,manual-import-idem-4951
shipper-1,carrier-1,vehicle-2,272,7752,11,manual-import-4952,52,2,8,manual-import-idem-4952
shipper-2,carrier-2,vehicle-3,273,7753,12,manual-import-4953,53,3,9,manual-import-idem-4953
shipper-2,carrier-2,vehicle-1,277,7757,16,manual-import-4957,57,7,1,manual-import-idem-4957
shipper-1,carrier-1,vehicle-2,278,7758,17,manual-import-4958,58,8,2,manual-import-idem-4958
shipper-2,carrier-2,vehicle-3,279,7759,18,manual-import-4959,59,9,3,manual-import-idem-4959
shipper-2,carrier-2,vehicle-1,283,7763,22,manual-import-4963,23,13,7,manual-import-idem-4963
shipper-1,carrier-1,vehicle-2,284,7764,23,manual-import-4964,24,14,8,manual-import-idem-4964
shipper-2,carrier-2,vehicle-3,285,7765,24,manual-import-4965,25,0,9,manual-import-idem-4965
shipper-2,carrier-2,vehicle-1,289,7769,10,manual-import-4969,29,4,1,manual-import-idem-4969
shipper-1,carrier-1,vehicle-2,290,7770,11,manual-import-4970,30,5,2,manual-import-idem-4970
shipper-2,carrier-2,vehicle-3,291,7771,12,manual-import-4971,31,6,3,manual-import-idem-4971
shipper-2,carrier-2,vehicle-1,295,7775,16,manual-import-4975,35,10,7,manual-import-idem-4975
shipper-1,carrier-1,vehicle-2,296,7776,17,manual-import-4976,36,11,8,manual-import-idem-4976
shipper-2,carrier-2,vehicle-3,297,7777,18,manual-import-4977,37,12,9,manual-import-idem-4977
shipper-2,carrier-2,vehicle-1,301,7781,22,manual-import-4981,41,1,1,manual-import-idem-4981
shipper-1,carrier-1,vehicle-2,302,7782,23,manual-import-4982,42,2,2,manual-import-idem-4982
shipper-2,carrier-2,vehicle-3,303,7783,24,manual-import-4983,43,3,3,manual-import-idem-4983
shipper-2,carrier-2,vehicle-1,307,7787,10,manual-import-4987,47,7,7,manual-import-idem-4987
shipper-1,carrier-1,vehicle-2,308,7788,11,manual-import-4988,48,8,8,manual-import-idem-4988
shipper-2,carrier-2,vehicle-3,309,7789,12,manual-import-4989,49,9,9,manual-import-idem-4989
shipper-2,carrier-2,vehicle-1,313,7793,16,manual-import-4993,53,13,1,manual-import-idem-4993
shipper-1,carrier-1,vehicle-2,314,7794,17,manual-import-4994,54,14,2,manual-import-idem-4994
shipper-2,carrier-2,vehicle-3,315,7795,18,manual-import-4995,55,0,3,manual-import-idem-4995
shipper-2,carrier-2,vehicle-1,319,7799,22,manual-import-4999,59,4,7,manual-import-idem-4999
shipper-1,carrier-1,vehicle-2,320,7800,23,manual-import-5000,20,5,8,manual-import-idem-5000
shipper-2,carrier-2,vehicle-3,321,7801,24,manual-import-5001,21,6,9,manual-import-idem-5001
shipper-2,carrier-2,vehicle-1,325,7805,10,manual-import-5005,25,10,1,manual-import-idem-5005
shipper-1,carrier-1,vehicle-2,326,7806,11,manual-import-5006,26,11,2,manual-import-idem-5006
shipper-2,carrier-2,vehicle-3,327,7807,12,manual-import-5007,27,12,3,manual-import-idem-5007
shipper-2,carrier-2,vehicle-1,331,7811,16,manual-import-5011,31,1,7,manual-import-idem-5011
shipper-1,carrier-1,vehicle-2,332,7812,17,manual-import-5012,32,2,8,manual-import-idem-5012
shipper-2,carrier-2,vehicle-3,333,7813,18,manual-import-5013,33,3,9,manual-import-idem-5013
shipper-2,carrier-2,vehicle-1,337,7817,22,manual-import-5017,37,7,1,manual-import-idem-5017
shipper-1,carrier-1,vehicle-2,338,7818,23,manual-import-5018,38,8,2,manual-import-idem-5018
shipper-2,carrier-2,vehicle-3,339,7819,24,manual-import-5019,39,9,3,manual-import-idem-5019
shipper-2,carrier-2,vehicle-1,343,7823,10,manual-import-5023,43,13,7,manual-import-idem-5023
shipper-1,carrier-1,vehicle-2,344,7824,11,manual-import-5024,44,14,8,manual-import-idem-5024
shipper-2,carrier-2,vehicle-3,345,7825,12,manual-import-5025,45,0,9,manual-import-idem-5025
shipper-2,carrier-2,vehicle-1,349,7829,16,manual-import-5029,49,4,1,manual-import-idem-5029
shipper-1,carrier-1,vehicle-2,350,7830,17,manual-import-5030,50,5,2,manual-import-idem-5030
shipper-2,carrier-2,vehicle-3,351,7831,18,manual-import-5031,51,6,3,manual-import-idem-5031
shipper-2,carrier-2,vehicle-1,355,7835,22,manual-import-5035,55,10,7,manual-import-idem-5035
shipper-1,carrier-1,vehicle-2,356,7836,23,manual-import-5036,56,11,8,manual-import-idem-5036
shipper-2,carrier-2,vehicle-3,357,7837,24,manual-import-5037,57,12,9,manual-import-idem-5037
shipper-2,carrier-2,vehicle-1,361,7841,10,manual-import-5041,21,1,1,manual-import-idem-5041
shipper-1,carrier-1,vehicle-2,362,7842,11,manual-import-5042,22,2,2,manual-import-idem-5042
shipper-2,carrier-2,vehicle-3,363,7843,12,manual-import-5043,23,3,3,manual-import-idem-5043
shipper-2,carrier-2,vehicle-1,367,7847,16,manual-import-5047,27,7,7,manual-import-idem-5047
shipper-1,carrier-1,vehicle-2,368,7848,17,manual-import-5048,28,8,8,manual-import-idem-5048
shipper-2,carrier-2,vehicle-3,369,7849,18,manual-import-5049,29,9,9,manual-import-idem-5049
shipper-2,carrier-2,vehicle-1,373,7853,22,manual-import-5053,33,13,1,manual-import-idem-5053
shipper-1,carrier-1,vehicle-2,374,7854,23,manual-import-5054,34,14,2,manual-import-idem-5054
shipper-2,carrier-2,vehicle-3,375,7855,24,manual-import-5055,35,0,3,manual-import-idem-5055
shipper-2,carrier-2,vehicle-1,379,7859,10,manual-import-5059,39,4,7,manual-import-idem-5059
shipper-1,carrier-1,vehicle-2,380,7860,11,manual-import-5060,40,5,8,manual-import-idem-5060
shipper-2,carrier-2,vehicle-3,381,7861,12,manual-import-5061,41,6,9,manual-import-idem-5061
shipper-2,carrier-2,vehicle-1,385,7865,16,manual-import-5065,45,10,1,manual-import-idem-5065
shipper-1,carrier-1,vehicle-2,386,7866,17,manual-import-5066,46,11,2,manual-import-idem-5066
shipper-2,carrier-2,vehicle-3,387,7867,18,manual-import-5067,47,12,3,manual-import-idem-5067
shipper-2,carrier-2,vehicle-1,391,7871,22,manual-import-5071,51,1,7,manual-import-idem-5071
shipper-1,carrier-1,vehicle-2,392,7872,23,manual-import-5072,52,2,8,manual-import-idem-5072
shipper-2,carrier-2,vehicle-3,393,7873,24,manual-import-5073,53,3,9,manual-import-idem-5073
shipper-2,carrier-2,vehicle-1,397,7877,10,manual-import-5077,57,7,1,manual-import-idem-5077
shipper-1,carrier-1,vehicle-2,398,7878,11,manual-import-5078,58,8,2,manual-import-idem-5078
shipper-2,carrier-2,vehicle-3,399,7879,12,manual-import-5079,59,9,3,manual-import-idem-5079
shipper-2,carrier-2,vehicle-1,403,7883,16,manual-import-5083,23,13,7,manual-import-idem-5083
shipper-1,carrier-1,vehicle-2,404,7884,17,manual-import-5084,24,14,8,manual-import-idem-5084
shipper-2,carrier-2,vehicle-3,405,7885,18,manual-import-5085,25,0,9,manual-import-idem-5085
shipper-2,carrier-2,vehicle-1,409,7889,22,manual-import-5089,29,4,1,manual-import-idem-5089
shipper-1,carrier-1,vehicle-2,410,7890,23,manual-import-5090,30,5,2,manual-import-idem-5090
shipper-2,carrier-2,vehicle-3,411,7891,24,manual-import-5091,31,6,3,manual-import-idem-5091
shipper-2,carrier-2,vehicle-1,415,7895,10,manual-import-5095,35,10,7,manual-import-idem-5095
shipper-1,carrier-1,vehicle-2,416,7896,11,manual-import-5096,36,11,8,manual-import-idem-5096
shipper-2,carrier-2,vehicle-3,417,7897,12,manual-import-5097,37,12,9,manual-import-idem-5097
shipper-2,carrier-2,vehicle-1,421,7901,16,manual-import-5101,41,1,1,manual-import-idem-5101
shipper-1,carrier-1,vehicle-2,422,7902,17,manual-import-5102,42,2,2,manual-import-idem-5102
shipper-2,carrier-2,vehicle-3,423,7903,18,manual-import-5103,43,3,3,manual-import-idem-5103
shipper-2,carrier-2,vehicle-1,427,7907,22,manual-import-5107,47,7,7,manual-import-idem-5107
shipper-1,carrier-1,vehicle-2,428,7908,23,manual-import-5108,48,8,8,manual-import-idem-5108
shipper-2,carrier-2,vehicle-3,429,7909,24,manual-import-5109,49,9,9,manual-import-idem-5109
shipper-2,carrier-2,vehicle-1,433,7913,10,manual-import-5113,53,13,1,manual-import-idem-5113
shipper-1,carrier-1,vehicle-2,434,7914,11,manual-import-5114,54,14,2,manual-import-idem-5114
shipper-2,carrier-2,vehicle-3,435,7915,12,manual-import-5115,55,0,3,manual-import-idem-5115
shipper-2,carrier-2,vehicle-1,439,7919,16,manual-import-5119,59,4,7,manual-import-idem-5119
shipper-1,carrier-1,vehicle-2,440,7920,17,manual-import-5120,20,5,8,manual-import-idem-5120
shipper-2,carrier-2,vehicle-3,441,7921,18,manual-import-5121,21,6,9,manual-import-idem-5121
shipper-2,carrier-2,vehicle-1,445,7925,22,manual-import-5125,25,10,1,manual-import-idem-5125
shipper-1,carrier-1,vehicle-2,446,7926,23,manual-import-5126,26,11,2,manual-import-idem-5126
shipper-2,carrier-2,vehicle-3,447,7927,24,manual-import-5127,27,12,3,manual-import-idem-5127
shipper-2,carrier-2,vehicle-1,451,7931,10,manual-import-5131,31,1,7,manual-import-idem-5131
shipper-1,carrier-1,vehicle-2,452,7932,11,manual-import-5132,32,2,8,manual-import-idem-5132
shipper-2,carrier-2,vehicle-3,453,7933,12,manual-import-5133,33,3,9,manual-import-idem-5133
shipper-2,carrier-2,vehicle-1,457,7937,16,manual-import-5137,37,7,1,manual-import-idem-5137
shipper-1,carrier-1,vehicle-2,458,7938,17,manual-import-5138,38,8,2,manual-import-idem-5138
shipper-2,carrier-2,vehicle-3,459,7939,18,manual-import-5139,39,9,3,manual-import-idem-5139
shipper-2,carrier-2,vehicle-1,463,7943,22,manual-import-5143,43,13,7,manual-import-idem-5143
shipper-1,carrier-1,vehicle-2,464,7944,23,manual-import-5144,44,14,8,manual-import-idem-5144
shipper-2,carrier-2,vehicle-3,465,7945,24,manual-import-5145,45,0,9,manual-import-idem-5145
shipper-2,carrier-2,vehicle-1,469,7949,10,manual-import-5149,49,4,1,manual-import-idem-5149
shipper-1,carrier-1,vehicle-2,470,7950,11,manual-import-5150,50,5,2,manual-import-idem-5150
shipper-2,carrier-2,vehicle-3,471,7951,12,manual-import-5151,51,6,3,manual-import-idem-5151
shipper-2,carrier-2,vehicle-1,475,7955,16,manual-import-5155,55,10,7,manual-import-idem-5155
shipper-1,carrier-1,vehicle-2,476,7956,17,manual-import-5156,56,11,8,manual-import-idem-5156
shipper-2,carrier-2,vehicle-3,477,7957,18,manual-import-5157,57,12,9,manual-import-idem-5157
shipper-2,carrier-2,vehicle-1,481,7961,22,manual-import-5161,21,1,1,manual-import-idem-5161
shipper-1,carrier-1,vehicle-2,482,7962,23,manual-import-5162,22,2,2,manual-import-idem-5162
shipper-2,carrier-2,vehicle-3,483,7963,24,manual-import-5163,23,3,3,manual-import-idem-5163
shipper-2,carrier-2,vehicle-1,487,7967,10,manual-import-5167,27,7,7,manual-import-idem-5167
shipper-1,carrier-1,vehicle-2,488,7968,11,manual-import-5168,28,8,8,manual-import-idem-5168
shipper-2,carrier-2,vehicle-3,489,7969,12,manual-import-5169,29,9,9,manual-import-idem-5169
shipper-2,carrier-2,vehicle-1,493,7973,16,manual-import-5173,33,13,1,manual-import-idem-5173
shipper-1,carrier-1,vehicle-2,494,7974,17,manual-import-5174,34,14,2,manual-import-idem-5174
shipper-2,carrier-2,vehicle-3,495,7975,18,manual-import-5175,35,0,3,manual-import-idem-5175
shipper-2,carrier-2,vehicle-1,499,7979,22,manual-import-5179,39,4,7,manual-import-idem-5179
shipper-1,carrier-1,vehicle-2,500,7980,23,manual-import-5180,40,5,8,manual-import-idem-5180
shipper-2,carrier-2,vehicle-3,501,7981,24,manual-import-5181,41,6,9,manual-import-idem-5181
shipper-2,carrier-2,vehicle-1,505,7985,10,manual-import-5185,45,10,1,manual-import-idem-5185
shipper-1,carrier-1,vehicle-2,506,7986,11,manual-import-5186,46,11,2,manual-import-idem-5186
shipper-2,carrier-2,vehicle-3,507,7987,12,manual-import-5187,47,12,3,manual-import-idem-5187
shipper-2,carrier-2,vehicle-1,511,7991,16,manual-import-5191,51,1,7,manual-import-idem-5191
shipper-1,carrier-1,vehicle-2,512,7992,17,manual-import-5192,52,2,8,manual-import-idem-5192
shipper-2,carrier-2,vehicle-3,513,7993,18,manual-import-5193,53,3,9,manual-import-idem-5193
shipper-2,carrier-2,vehicle-1,517,7997,22,manual-import-5197,57,7,1,manual-import-idem-5197
shipper-1,carrier-1,vehicle-2,518,7998,23,manual-import-5198,58,8,2,manual-import-idem-5198
shipper-2,carrier-2,vehicle-3,519,7999,24,manual-import-5199,59,9,3,manual-import-idem-5199
shipper-2,carrier-2,vehicle-1,263,2803,10,manual-import-5203,23,13,7,manual-import-idem-5203
shipper-1,carrier-1,vehicle-2,264,2804,11,manual-import-5204,24,14,8,manual-import-idem-5204
shipper-2,carrier-2,vehicle-3,265,2805,12,manual-import-5205,25,0,9,manual-import-idem-5205
shipper-2,carrier-2,vehicle-1,269,2809,16,manual-import-5209,29,4,1,manual-import-idem-5209
shipper-1,carrier-1,vehicle-2,270,2810,17,manual-import-5210,30,5,2,manual-import-idem-5210
shipper-2,carrier-2,vehicle-3,271,2811,18,manual-import-5211,31,6,3,manual-import-idem-5211
shipper-2,carrier-2,vehicle-1,275,2815,22,manual-import-5215,35,10,7,manual-import-idem-5215
shipper-1,carrier-1,vehicle-2,276,2816,23,manual-import-5216,36,11,8,manual-import-idem-5216
shipper-2,carrier-2,vehicle-3,277,2817,24,manual-import-5217,37,12,9,manual-import-idem-5217
shipper-2,carrier-2,vehicle-1,281,2821,10,manual-import-5221,41,1,1,manual-import-idem-5221
shipper-1,carrier-1,vehicle-2,282,2822,11,manual-import-5222,42,2,2,manual-import-idem-5222
shipper-2,carrier-2,vehicle-3,283,2823,12,manual-import-5223,43,3,3,manual-import-idem-5223
shipper-2,carrier-2,vehicle-1,287,2827,16,manual-import-5227,47,7,7,manual-import-idem-5227
shipper-1,carrier-1,vehicle-2,288,2828,17,manual-import-5228,48,8,8,manual-import-idem-5228
shipper-2,carrier-2,vehicle-3,289,2829,18,manual-import-5229,49,9,9,manual-import-idem-5229
shipper-2,carrier-2,vehicle-1,293,2833,22,manual-import-5233,53,13,1,manual-import-idem-5233
shipper-1,carrier-1,vehicle-2,294,2834,23,manual-import-5234,54,14,2,manual-import-idem-5234
shipper-2,carrier-2,vehicle-3,295,2835,24,manual-import-5235,55,0,3,manual-import-idem-5235
shipper-2,carrier-2,vehicle-1,299,2839,10,manual-import-5239,59,4,7,manual-import-idem-5239
shipper-1,carrier-1,vehicle-2,300,2840,11,manual-import-5240,20,5,8,manual-import-idem-5240
shipper-2,carrier-2,vehicle-3,301,2841,12,manual-import-5241,21,6,9,manual-import-idem-5241
shipper-2,carrier-2,vehicle-1,305,2845,16,manual-import-5245,25,10,1,manual-import-idem-5245
shipper-1,carrier-1,vehicle-2,306,2846,17,manual-import-5246,26,11,2,manual-import-idem-5246
shipper-2,carrier-2,vehicle-3,307,2847,18,manual-import-5247,27,12,3,manual-import-idem-5247
shipper-2,carrier-2,vehicle-1,311,2851,22,manual-import-5251,31,1,7,manual-import-idem-5251
shipper-1,carrier-1,vehicle-2,312,2852,23,manual-import-5252,32,2,8,manual-import-idem-5252
shipper-2,carrier-2,vehicle-3,313,2853,24,manual-import-5253,33,3,9,manual-import-idem-5253
shipper-2,carrier-2,vehicle-1,317,2857,10,manual-import-5257,37,7,1,manual-import-idem-5257
shipper-1,carrier-1,vehicle-2,318,2858,11,manual-import-5258,38,8,2,manual-import-idem-5258
shipper-2,carrier-2,vehicle-3,319,2859,12,manual-import-5259,39,9,3,manual-import-idem-5259
shipper-2,carrier-2,vehicle-1,323,2863,16,manual-import-5263,43,13,7,manual-import-idem-5263
shipper-1,carrier-1,vehicle-2,324,2864,17,manual-import-5264,44,14,8,manual-import-idem-5264
shipper-2,carrier-2,vehicle-3,325,2865,18,manual-import-5265,45,0,9,manual-import-idem-5265
shipper-2,carrier-2,vehicle-1,329,2869,22,manual-import-5269,49,4,1,manual-import-idem-5269
shipper-1,carrier-1,vehicle-2,330,2870,23,manual-import-5270,50,5,2,manual-import-idem-5270
shipper-2,carrier-2,vehicle-3,331,2871,24,manual-import-5271,51,6,3,manual-import-idem-5271
shipper-2,carrier-2,vehicle-1,335,2875,10,manual-import-5275,55,10,7,manual-import-idem-5275
shipper-1,carrier-1,vehicle-2,336,2876,11,manual-import-5276,56,11,8,manual-import-idem-5276
shipper-2,carrier-2,vehicle-3,337,2877,12,manual-import-5277,57,12,9,manual-import-idem-5277
shipper-2,carrier-2,vehicle-1,341,2881,16,manual-import-5281,21,1,1,manual-import-idem-5281
shipper-1,carrier-1,vehicle-2,342,2882,17,manual-import-5282,22,2,2,manual-import-idem-5282
shipper-2,carrier-2,vehicle-3,343,2883,18,manual-import-5283,23,3,3,manual-import-idem-5283
shipper-2,carrier-2,vehicle-1,347,2887,22,manual-import-5287,27,7,7,manual-import-idem-5287
shipper-1,carrier-1,vehicle-2,348,2888,23,manual-import-5288,28,8,8,manual-import-idem-5288
shipper-2,carrier-2,vehicle-3,349,2889,24,manual-import-5289,29,9,9,manual-import-idem-5289
shipper-2,carrier-2,vehicle-1,353,2893,10,manual-import-5293,33,13,1,manual-import-idem-5293
shipper-1,carrier-1,vehicle-2,354,2894,11,manual-import-5294,34,14,2,manual-import-idem-5294
shipper-2,carrier-2,vehicle-3,355,2895,12,manual-import-5295,35,0,3,manual-import-idem-5295
shipper-2,carrier-2,vehicle-1,359,2899,16,manual-import-5299,39,4,7,manual-import-idem-5299
shipper-1,carrier-1,vehicle-2,360,2900,17,manual-import-5300,40,5,8,manual-import-idem-5300
shipper-2,carrier-2,vehicle-3,361,2901,18,manual-import-5301,41,6,9,manual-import-idem-5301
shipper-2,carrier-2,vehicle-1,365,2905,22,manual-import-5305,45,10,1,manual-import-idem-5305
shipper-1,carrier-1,vehicle-2,366,2906,23,manual-import-5306,46,11,2,manual-import-idem-5306
shipper-2,carrier-2,vehicle-3,367,2907,24,manual-import-5307,47,12,3,manual-import-idem-5307
shipper-2,carrier-2,vehicle-1,371,2911,10,manual-import-5311,51,1,7,manual-import-idem-5311
shipper-1,carrier-1,vehicle-2,372,2912,11,manual-import-5312,52,2,8,manual-import-idem-5312
shipper-2,carrier-2,vehicle-3,373,2913,12,manual-import-5313,53,3,9,manual-import-idem-5313
shipper-2,carrier-2,vehicle-1,377,2917,16,manual-import-5317,57,7,1,manual-import-idem-5317
shipper-1,carrier-1,vehicle-2,378,2918,17,manual-import-5318,58,8,2,manual-import-idem-5318
shipper-2,carrier-2,vehicle-3,379,2919,18,manual-import-5319,59,9,3,manual-import-idem-5319
shipper-2,carrier-2,vehicle-1,383,2923,22,manual-import-5323,23,13,7,manual-import-idem-5323
shipper-1,carrier-1,vehicle-2,384,2924,23,manual-import-5324,24,14,8,manual-import-idem-5324
shipper-2,carrier-2,vehicle-3,385,2925,24,manual-import-5325,25,0,9,manual-import-idem-5325
shipper-2,carrier-2,vehicle-1,389,2929,10,manual-import-5329,29,4,1,manual-import-idem-5329
shipper-1,carrier-1,vehicle-2,390,2930,11,manual-import-5330,30,5,2,manual-import-idem-5330
shipper-2,carrier-2,vehicle-3,391,2931,12,manual-import-5331,31,6,3,manual-import-idem-5331
shipper-2,carrier-2,vehicle-1,395,2935,16,manual-import-5335,35,10,7,manual-import-idem-5335
shipper-1,carrier-1,vehicle-2,396,2936,17,manual-import-5336,36,11,8,manual-import-idem-5336
shipper-2,carrier-2,vehicle-3,397,2937,18,manual-import-5337,37,12,9,manual-import-idem-5337
shipper-2,carrier-2,vehicle-1,401,2941,22,manual-import-5341,41,1,1,manual-import-idem-5341
shipper-1,carrier-1,vehicle-2,402,2942,23,manual-import-5342,42,2,2,manual-import-idem-5342
shipper-2,carrier-2,vehicle-3,403,2943,24,manual-import-5343,43,3,3,manual-import-idem-5343
shipper-2,carrier-2,vehicle-1,407,2947,10,manual-import-5347,47,7,7,manual-import-idem-5347
shipper-1,carrier-1,vehicle-2,408,2948,11,manual-import-5348,48,8,8,manual-import-idem-5348
shipper-2,carrier-2,vehicle-3,409,2949,12,manual-import-5349,49,9,9,manual-import-idem-5349
shipper-2,carrier-2,vehicle-1,413,2953,16,manual-import-5353,53,13,1,manual-import-idem-5353
shipper-1,carrier-1,vehicle-2,414,2954,17,manual-import-5354,54,14,2,manual-import-idem-5354
shipper-2,carrier-2,vehicle-3,415,2955,18,manual-import-5355,55,0,3,manual-import-idem-5355
shipper-2,carrier-2,vehicle-1,419,2959,22,manual-import-5359,59,4,7,manual-import-idem-5359
shipper-1,carrier-1,vehicle-2,420,2960,23,manual-import-5360,20,5,8,manual-import-idem-5360
shipper-2,carrier-2,vehicle-3,421,2961,24,manual-import-5361,21,6,9,manual-import-idem-5361
shipper-2,carrier-2,vehicle-1,425,2965,10,manual-import-5365,25,10,1,manual-import-idem-5365
shipper-1,carrier-1,vehicle-2,426,2966,11,manual-import-5366,26,11,2,manual-import-idem-5366
shipper-2,carrier-2,vehicle-3,427,2967,12,manual-import-5367,27,12,3,manual-import-idem-5367
shipper-2,carrier-2,vehicle-1,431,2971,16,manual-import-5371,31,1,7,manual-import-idem-5371
shipper-1,carrier-1,vehicle-2,432,2972,17,manual-import-5372,32,2,8,manual-import-idem-5372
shipper-2,carrier-2,vehicle-3,433,2973,18,manual-import-5373,33,3,9,manual-import-idem-5373
shipper-2,carrier-2,vehicle-1,437,2977,22,manual-import-5377,37,7,1,manual-import-idem-5377
shipper-1,carrier-1,vehicle-2,438,2978,23,manual-import-5378,38,8,2,manual-import-idem-5378
shipper-2,carrier-2,vehicle-3,439,2979,24,manual-import-5379,39,9,3,manual-import-idem-5379
shipper-2,carrier-2,vehicle-1,443,2983,10,manual-import-5383,43,13,7,manual-import-idem-5383
shipper-1,carrier-1,vehicle-2,444,2984,11,manual-import-5384,44,14,8,manual-import-idem-5384
shipper-2,carrier-2,vehicle-3,445,2985,12,manual-import-5385,45,0,9,manual-import-idem-5385
shipper-2,carrier-2,vehicle-1,449,2989,16,manual-import-5389,49,4,1,manual-import-idem-5389
shipper-1,carrier-1,vehicle-2,450,2990,17,manual-import-5390,50,5,2,manual-import-idem-5390
shipper-2,carrier-2,vehicle-3,451,2991,18,manual-import-5391,51,6,3,manual-import-idem-5391
shipper-2,carrier-2,vehicle-1,455,2995,22,manual-import-5395,55,10,7,manual-import-idem-5395
shipper-1,carrier-1,vehicle-2,456,2996,23,manual-import-5396,56,11,8,manual-import-idem-5396
shipper-2,carrier-2,vehicle-3,457,2997,24,manual-import-5397,57,12,9,manual-import-idem-5397
shipper-2,carrier-2,vehicle-1,461,3001,10,manual-import-5401,21,1,1,manual-import-idem-5401
shipper-1,carrier-1,vehicle-2,462,3002,11,manual-import-5402,22,2,2,manual-import-idem-5402
shipper-2,carrier-2,vehicle-3,463,3003,12,manual-import-5403,23,3,3,manual-import-idem-5403
shipper-2,carrier-2,vehicle-1,467,3007,16,manual-import-5407,27,7,7,manual-import-idem-5407
shipper-1,carrier-1,vehicle-2,468,3008,17,manual-import-5408,28,8,8,manual-import-idem-5408
shipper-2,carrier-2,vehicle-3,469,3009,18,manual-import-5409,29,9,9,manual-import-idem-5409
shipper-2,carrier-2,vehicle-1,473,3013,22,manual-import-5413,33,13,1,manual-import-idem-5413
shipper-1,carrier-1,vehicle-2,474,3014,23,manual-import-5414,34,14,2,manual-import-idem-5414
shipper-2,carrier-2,vehicle-3,475,3015,24,manual-import-5415,35,0,3,manual-import-idem-5415
shipper-2,carrier-2,vehicle-1,479,3019,10,manual-import-5419,39,4,7,manual-import-idem-5419
shipper-1,carrier-1,vehicle-2,480,3020,11,manual-import-5420,40,5,8,manual-import-idem-5420
shipper-2,carrier-2,vehicle-3,481,3021,12,manual-import-5421,41,6,9,manual-import-idem-5421
shipper-2,carrier-2,vehicle-1,485,3025,16,manual-import-5425,45,10,1,manual-import-idem-5425
shipper-1,carrier-1,vehicle-2,486,3026,17,manual-import-5426,46,11,2,manual-import-idem-5426
shipper-2,carrier-2,vehicle-3,487,3027,18,manual-import-5427,47,12,3,manual-import-idem-5427
shipper-2,carrier-2,vehicle-1,491,3031,22,manual-import-5431,51,1,7,manual-import-idem-5431
shipper-1,carrier-1,vehicle-2,492,3032,23,manual-import-5432,52,2,8,manual-import-idem-5432
shipper-2,carrier-2,vehicle-3,493,3033,24,manual-import-5433,53,3,9,manual-import-idem-5433
shipper-2,carrier-2,vehicle-1,497,3037,10,manual-import-5437,57,7,1,manual-import-idem-5437
shipper-1,carrier-1,vehicle-2,498,3038,11,manual-import-5438,58,8,2,manual-import-idem-5438
shipper-2,carrier-2,vehicle-3,499,3039,12,manual-import-5439,59,9,3,manual-import-idem-5439
shipper-2,carrier-2,vehicle-1,503,3043,16,manual-import-5443,23,13,7,manual-import-idem-5443
shipper-1,carrier-1,vehicle-2,504,3044,17,manual-import-5444,24,14,8,manual-import-idem-5444
