shipperId,carrierId,vehicleId,mileageKm,weightKg,volumeM3,goodsName,extraLoadingFee,subsidy,deduction,idempotencyKey
shipper-1,carrier-1,vehicle-1,356,4155,20,manual-import-6356-b20260709182659,55,7,5,manual-import-idem-6356-b20260709182659
shipper-1,carrier-1,vehicle-3,357,4156,21,manual-import-6357-b20260709182659,56,8,6,manual-import-idem-6357-b20260709182659
shipper-2,carrier-2,vehicle-1,352,4157,22,manual-import-6358-b20260709182659,57,9,7,manual-import-idem-6358-b20260709182659
shipper-2,carrier-2,vehicle-2,353,4158,23,manual-import-6359-b20260709182659,58,10,8,manual-import-idem-6359-b20260709182659
shipper-2,carrier-2,vehicle-3,354,4159,24,manual-import-6360-b20260709182659,59,11,9,manual-import-idem-6360-b20260709182659
shipper-1,carrier-1,vehicle-1,361,4160,10,manual-import-6361-b20260709182659,20,0,0,manual-import-idem-6361-b20260709182659
shipper-1,carrier-1,vehicle-3,362,4161,11,manual-import-6362-b20260709182659,21,1,1,manual-import-idem-6362-b20260709182659
shipper-2,carrier-2,vehicle-1,357,4162,12,manual-import-6363-b20260709182659,22,2,2,manual-import-idem-6363-b20260709182659
shipper-2,carrier-2,vehicle-2,358,4163,13,manual-import-6364-b20260709182659,23,3,3,manual-import-idem-6364-b20260709182659
shipper-2,carrier-2,vehicle-3,359,4164,14,manual-import-6365-b20260709182659,24,4,4,manual-import-idem-6365-b20260709182659
shipper-1,carrier-1,vehicle-1,366,4165,15,manual-import-6366-b20260709182659,25,5,5,manual-import-idem-6366-b20260709182659
shipper-1,carrier-1,vehicle-3,367,4166,16,manual-import-6367-b20260709182659,26,6,6,manual-import-idem-6367-b20260709182659
shipper-2,carrier-2,vehicle-1,362,4167,17,manual-import-6368-b20260709182659,27,7,7,manual-import-idem-6368-b20260709182659
shipper-2,carrier-2,vehicle-2,363,4168,18,manual-import-6369-b20260709182659,28,8,8,manual-import-idem-6369-b20260709182659
shipper-2,carrier-2,vehicle-3,364,4169,19,manual-import-6370-b20260709182659,29,9,9,manual-import-idem-6370-b20260709182659
shipper-1,carrier-1,vehicle-1,371,4170,20,manual-import-6371-b20260709182659,30,10,0,manual-import-idem-6371-b20260709182659
shipper-1,carrier-1,vehicle-3,372,4171,21,manual-import-6372-b20260709182659,31,11,1,manual-import-idem-6372-b20260709182659
shipper-2,carrier-2,vehicle-1,367,4172,22,manual-import-6373-b20260709182659,32,0,2,manual-import-idem-6373-b20260709182659
shipper-2,carrier-2,vehicle-2,368,4173,23,manual-import-6374-b20260709182659,33,1,3,manual-import-idem-6374-b20260709182659
shipper-2,carrier-2,vehicle-3,369,4174,24,manual-import-6375-b20260709182659,34,2,4,manual-import-idem-6375-b20260709182659
shipper-1,carrier-1,vehicle-1,376,4175,10,manual-import-6376-b20260709182659,35,3,5,manual-import-idem-6376-b20260709182659
shipper-1,carrier-1,vehicle-3,377,4176,11,manual-import-6377-b20260709182659,36,4,6,manual-import-idem-6377-b20260709182659
shipper-2,carrier-2,vehicle-1,372,4177,12,manual-import-6378-b20260709182659,37,5,7,manual-import-idem-6378-b20260709182659
shipper-2,carrier-2,vehicle-2,373,4178,13,manual-import-6379-b20260709182659,38,6,8,manual-import-idem-6379-b20260709182659
shipper-2,carrier-2,vehicle-3,374,4179,14,manual-import-6380-b20260709182659,39,7,9,manual-import-idem-6380-b20260709182659
shipper-1,carrier-1,vehicle-1,381,4180,15,manual-import-6381-b20260709182659,40,8,0,manual-import-idem-6381-b20260709182659
shipper-1,carrier-1,vehicle-3,382,4181,16,manual-import-6382-b20260709182659,41,9,1,manual-import-idem-6382-b20260709182659
shipper-2,carrier-2,vehicle-1,377,4182,17,manual-import-6383-b20260709182659,42,10,2,manual-import-idem-6383-b20260709182659
shipper-2,carrier-2,vehicle-2,378,4183,18,manual-import-6384-b20260709182659,43,11,3,manual-import-idem-6384-b20260709182659
shipper-2,carrier-2,vehicle-3,379,4184,19,manual-import-6385-b20260709182659,44,0,4,manual-import-idem-6385-b20260709182659
shipper-1,carrier-1,vehicle-1,386,4185,20,manual-import-6386-b20260709182659,45,1,5,manual-import-idem-6386-b20260709182659
shipper-1,carrier-1,vehicle-3,387,4186,21,manual-import-6387-b20260709182659,46,2,6,manual-import-idem-6387-b20260709182659
shipper-2,carrier-2,vehicle-1,382,4187,22,manual-import-6388-b20260709182659,47,3,7,manual-import-idem-6388-b20260709182659
shipper-2,carrier-2,vehicle-2,383,4188,23,manual-import-6389-b20260709182659,48,4,8,manual-import-idem-6389-b20260709182659
shipper-2,carrier-2,vehicle-3,384,4189,24,manual-import-6390-b20260709182659,49,5,9,manual-import-idem-6390-b20260709182659
shipper-1,carrier-1,vehicle-1,391,4190,10,manual-import-6391-b20260709182659,50,6,0,manual-import-idem-6391-b20260709182659
shipper-1,carrier-1,vehicle-3,392,4191,11,manual-import-6392-b20260709182659,51,7,1,manual-import-idem-6392-b20260709182659
shipper-2,carrier-2,vehicle-1,387,4192,12,manual-import-6393-b20260709182659,52,8,2,manual-import-idem-6393-b20260709182659
shipper-2,carrier-2,vehicle-2,388,4193,13,manual-import-6394-b20260709182659,53,9,3,manual-import-idem-6394-b20260709182659
shipper-2,carrier-2,vehicle-3,389,4194,14,manual-import-6395-b20260709182659,54,10,4,manual-import-idem-6395-b20260709182659
shipper-1,carrier-1,vehicle-1,396,4195,15,manual-import-6396-b20260709182659,55,11,5,manual-import-idem-6396-b20260709182659
shipper-1,carrier-1,vehicle-3,397,4196,16,manual-import-6397-b20260709182659,56,0,6,manual-import-idem-6397-b20260709182659
shipper-2,carrier-2,vehicle-1,392,4197,17,manual-import-6398-b20260709182659,57,1,7,manual-import-idem-6398-b20260709182659
shipper-2,carrier-2,vehicle-2,393,4198,18,manual-import-6399-b20260709182659,58,2,8,manual-import-idem-6399-b20260709182659
shipper-2,carrier-2,vehicle-3,394,4199,19,manual-import-6400-b20260709182659,59,3,9,manual-import-idem-6400-b20260709182659
shipper-1,carrier-1,vehicle-1,401,4200,20,manual-import-6401-b20260709182659,20,4,0,manual-import-idem-6401-b20260709182659
shipper-1,carrier-1,vehicle-3,402,4201,21,manual-import-6402-b20260709182659,21,5,1,manual-import-idem-6402-b20260709182659
shipper-2,carrier-2,vehicle-1,397,4202,22,manual-import-6403-b20260709182659,22,6,2,manual-import-idem-6403-b20260709182659
shipper-2,carrier-2,vehicle-2,398,4203,23,manual-import-6404-b20260709182659,23,7,3,manual-import-idem-6404-b20260709182659
shipper-2,carrier-2,vehicle-3,399,4204,24,manual-import-6405-b20260709182659,24,8,4,manual-import-idem-6405-b20260709182659
shipper-1,carrier-1,vehicle-1,406,4205,10,manual-import-6406-b20260709182659,25,9,5,manual-import-idem-6406-b20260709182659
shipper-1,carrier-1,vehicle-3,407,4206,11,manual-import-6407-b20260709182659,26,10,6,manual-import-idem-6407-b20260709182659
shipper-2,carrier-2,vehicle-1,402,4207,12,manual-import-6408-b20260709182659,27,11,7,manual-import-idem-6408-b20260709182659
shipper-2,carrier-2,vehicle-2,403,4208,13,manual-import-6409-b20260709182659,28,0,8,manual-import-idem-6409-b20260709182659
shipper-2,carrier-2,vehicle-3,404,4209,14,manual-import-6410-b20260709182659,29,1,9,manual-import-idem-6410-b20260709182659
shipper-1,carrier-1,vehicle-1,411,4210,15,manual-import-6411-b20260709182659,30,2,0,manual-import-idem-6411-b20260709182659
shipper-1,carrier-1,vehicle-3,412,4211,16,manual-import-6412-b20260709182659,31,3,1,manual-import-idem-6412-b20260709182659
shipper-2,carrier-2,vehicle-1,407,4212,17,manual-import-6413-b20260709182659,32,4,2,manual-import-idem-6413-b20260709182659
shipper-2,carrier-2,vehicle-2,408,4213,18,manual-import-6414-b20260709182659,33,5,3,manual-import-idem-6414-b20260709182659
shipper-2,carrier-2,vehicle-3,409,4214,19,manual-import-6415-b20260709182659,34,6,4,manual-import-idem-6415-b20260709182659
shipper-1,carrier-1,vehicle-1,416,4215,20,manual-import-6416-b20260709182659,35,7,5,manual-import-idem-6416-b20260709182659
shipper-1,carrier-1,vehicle-3,417,4216,21,manual-import-6417-b20260709182659,36,8,6,manual-import-idem-6417-b20260709182659
shipper-2,carrier-2,vehicle-1,412,4217,22,manual-import-6418-b20260709182659,37,9,7,manual-import-idem-6418-b20260709182659
shipper-2,carrier-2,vehicle-2,413,4218,23,manual-import-6419-b20260709182659,38,10,8,manual-import-idem-6419-b20260709182659
shipper-2,carrier-2,vehicle-3,414,4219,24,manual-import-6420-b20260709182659,39,11,9,manual-import-idem-6420-b20260709182659
shipper-1,carrier-1,vehicle-1,421,4220,10,manual-import-6421-b20260709182659,40,0,0,manual-import-idem-6421-b20260709182659
shipper-1,carrier-1,vehicle-3,422,4221,11,manual-import-6422-b20260709182659,41,1,1,manual-import-idem-6422-b20260709182659
shipper-2,carrier-2,vehicle-1,417,4222,12,manual-import-6423-b20260709182659,42,2,2,manual-import-idem-6423-b20260709182659
shipper-2,carrier-2,vehicle-2,418,4223,13,manual-import-6424-b20260709182659,43,3,3,manual-import-idem-6424-b20260709182659
shipper-2,carrier-2,vehicle-3,419,4224,14,manual-import-6425-b20260709182659,44,4,4,manual-import-idem-6425-b20260709182659
shipper-1,carrier-1,vehicle-1,426,4225,15,manual-import-6426-b20260709182659,45,5,5,manual-import-idem-6426-b20260709182659
shipper-1,carrier-1,vehicle-3,427,4226,16,manual-import-6427-b20260709182659,46,6,6,manual-import-idem-6427-b20260709182659
shipper-2,carrier-2,vehicle-1,422,4227,17,manual-import-6428-b20260709182659,47,7,7,manual-import-idem-6428-b20260709182659
shipper-2,carrier-2,vehicle-2,423,4228,18,manual-import-6429-b20260709182659,48,8,8,manual-import-idem-6429-b20260709182659
shipper-2,carrier-2,vehicle-3,424,4229,19,manual-import-6430-b20260709182659,49,9,9,manual-import-idem-6430-b20260709182659
shipper-1,carrier-1,vehicle-1,431,4230,20,manual-import-6431-b20260709182659,50,10,0,manual-import-idem-6431-b20260709182659
shipper-1,carrier-1,vehicle-3,432,4231,21,manual-import-6432-b20260709182659,51,11,1,manual-import-idem-6432-b20260709182659
shipper-2,carrier-2,vehicle-1,427,4232,22,manual-import-6433-b20260709182659,52,0,2,manual-import-idem-6433-b20260709182659
shipper-2,carrier-2,vehicle-2,428,4233,23,manual-import-6434-b20260709182659,53,1,3,manual-import-idem-6434-b20260709182659
shipper-2,carrier-2,vehicle-3,429,4234,24,manual-import-6435-b20260709182659,54,2,4,manual-import-idem-6435-b20260709182659
shipper-1,carrier-1,vehicle-1,436,4235,10,manual-import-6436-b20260709182659,55,3,5,manual-import-idem-6436-b20260709182659
shipper-1,carrier-1,vehicle-3,437,4236,11,manual-import-6437-b20260709182659,56,4,6,manual-import-idem-6437-b20260709182659
shipper-2,carrier-2,vehicle-1,432,4237,12,manual-import-6438-b20260709182659,57,5,7,manual-import-idem-6438-b20260709182659
shipper-2,carrier-2,vehicle-2,433,4238,13,manual-import-6439-b20260709182659,58,6,8,manual-import-idem-6439-b20260709182659
shipper-2,carrier-2,vehicle-3,434,4239,14,manual-import-6440-b20260709182659,59,7,9,manual-import-idem-6440-b20260709182659
shipper-1,carrier-1,vehicle-1,441,4240,15,manual-import-6441-b20260709182659,20,8,0,manual-import-idem-6441-b20260709182659
shipper-1,carrier-1,vehicle-3,442,4241,16,manual-import-6442-b20260709182659,21,9,1,manual-import-idem-6442-b20260709182659
shipper-2,carrier-2,vehicle-1,437,4242,17,manual-import-6443-b20260709182659,22,10,2,manual-import-idem-6443-b20260709182659
shipper-2,carrier-2,vehicle-2,438,4243,18,manual-import-6444-b20260709182659,23,11,3,manual-import-idem-6444-b20260709182659
shipper-2,carrier-2,vehicle-3,439,4244,19,manual-import-6445-b20260709182659,24,0,4,manual-import-idem-6445-b20260709182659
shipper-1,carrier-1,vehicle-1,446,4245,20,manual-import-6446-b20260709182659,25,1,5,manual-import-idem-6446-b20260709182659
shipper-1,carrier-1,vehicle-3,447,4246,21,manual-import-6447-b20260709182659,26,2,6,manual-import-idem-6447-b20260709182659
shipper-2,carrier-2,vehicle-1,442,4247,22,manual-import-6448-b20260709182659,27,3,7,manual-import-idem-6448-b20260709182659
shipper-2,carrier-2,vehicle-2,443,4248,23,manual-import-6449-b20260709182659,28,4,8,manual-import-idem-6449-b20260709182659
shipper-2,carrier-2,vehicle-3,444,4249,24,manual-import-6450-b20260709182659,29,5,9,manual-import-idem-6450-b20260709182659
shipper-1,carrier-1,vehicle-1,451,4250,10,manual-import-6451-b20260709182659,30,6,0,manual-import-idem-6451-b20260709182659
shipper-1,carrier-1,vehicle-3,452,4251,11,manual-import-6452-b20260709182659,31,7,1,manual-import-idem-6452-b20260709182659
shipper-2,carrier-2,vehicle-1,447,4252,12,manual-import-6453-b20260709182659,32,8,2,manual-import-idem-6453-b20260709182659
shipper-2,carrier-2,vehicle-2,448,4253,13,manual-import-6454-b20260709182659,33,9,3,manual-import-idem-6454-b20260709182659
shipper-2,carrier-2,vehicle-3,449,4254,14,manual-import-6455-b20260709182659,34,10,4,manual-import-idem-6455-b20260709182659
shipper-1,carrier-1,vehicle-1,456,4255,15,manual-import-6456-b20260709182659,35,11,5,manual-import-idem-6456-b20260709182659
shipper-1,carrier-1,vehicle-3,457,4256,16,manual-import-6457-b20260709182659,36,0,6,manual-import-idem-6457-b20260709182659
shipper-2,carrier-2,vehicle-1,452,4257,17,manual-import-6458-b20260709182659,37,1,7,manual-import-idem-6458-b20260709182659
shipper-2,carrier-2,vehicle-2,453,4258,18,manual-import-6459-b20260709182659,38,2,8,manual-import-idem-6459-b20260709182659
shipper-2,carrier-2,vehicle-3,454,4259,19,manual-import-6460-b20260709182659,39,3,9,manual-import-idem-6460-b20260709182659
shipper-1,carrier-1,vehicle-1,461,4260,20,manual-import-6461-b20260709182659,40,4,0,manual-import-idem-6461-b20260709182659
shipper-1,carrier-1,vehicle-3,462,4261,21,manual-import-6462-b20260709182659,41,5,1,manual-import-idem-6462-b20260709182659
shipper-2,carrier-2,vehicle-1,457,4262,22,manual-import-6463-b20260709182659,42,6,2,manual-import-idem-6463-b20260709182659
shipper-2,carrier-2,vehicle-2,458,4263,23,manual-import-6464-b20260709182659,43,7,3,manual-import-idem-6464-b20260709182659
shipper-2,carrier-2,vehicle-3,459,4264,24,manual-import-6465-b20260709182659,44,8,4,manual-import-idem-6465-b20260709182659
shipper-1,carrier-1,vehicle-1,466,4265,10,manual-import-6466-b20260709182659,45,9,5,manual-import-idem-6466-b20260709182659
shipper-1,carrier-1,vehicle-3,467,4266,11,manual-import-6467-b20260709182659,46,10,6,manual-import-idem-6467-b20260709182659
shipper-2,carrier-2,vehicle-1,462,4267,12,manual-import-6468-b20260709182659,47,11,7,manual-import-idem-6468-b20260709182659
shipper-2,carrier-2,vehicle-2,463,4268,13,manual-import-6469-b20260709182659,48,0,8,manual-import-idem-6469-b20260709182659
shipper-2,carrier-2,vehicle-3,464,4269,14,manual-import-6470-b20260709182659,49,1,9,manual-import-idem-6470-b20260709182659
shipper-1,carrier-1,vehicle-1,471,4270,15,manual-import-6471-b20260709182659,50,2,0,manual-import-idem-6471-b20260709182659
shipper-1,carrier-1,vehicle-3,472,4271,16,manual-import-6472-b20260709182659,51,3,1,manual-import-idem-6472-b20260709182659
shipper-2,carrier-2,vehicle-1,467,4272,17,manual-import-6473-b20260709182659,52,4,2,manual-import-idem-6473-b20260709182659
shipper-2,carrier-2,vehicle-2,468,4273,18,manual-import-6474-b20260709182659,53,5,3,manual-import-idem-6474-b20260709182659
shipper-2,carrier-2,vehicle-3,469,4274,19,manual-import-6475-b20260709182659,54,6,4,manual-import-idem-6475-b20260709182659
shipper-1,carrier-1,vehicle-1,476,4275,20,manual-import-6476-b20260709182659,55,7,5,manual-import-idem-6476-b20260709182659
shipper-1,carrier-1,vehicle-3,477,4276,21,manual-import-6477-b20260709182659,56,8,6,manual-import-idem-6477-b20260709182659
shipper-2,carrier-2,vehicle-1,472,4277,22,manual-import-6478-b20260709182659,57,9,7,manual-import-idem-6478-b20260709182659
shipper-2,carrier-2,vehicle-2,473,4278,23,manual-import-6479-b20260709182659,58,10,8,manual-import-idem-6479-b20260709182659
shipper-2,carrier-2,vehicle-3,474,4279,24,manual-import-6480-b20260709182659,59,11,9,manual-import-idem-6480-b20260709182659
shipper-1,carrier-1,vehicle-1,481,4280,10,manual-import-6481-b20260709182659,20,0,0,manual-import-idem-6481-b20260709182659
shipper-1,carrier-1,vehicle-3,482,4281,11,manual-import-6482-b20260709182659,21,1,1,manual-import-idem-6482-b20260709182659
shipper-2,carrier-2,vehicle-1,477,4282,12,manual-import-6483-b20260709182659,22,2,2,manual-import-idem-6483-b20260709182659
shipper-2,carrier-2,vehicle-2,478,4283,13,manual-import-6484-b20260709182659,23,3,3,manual-import-idem-6484-b20260709182659
shipper-2,carrier-2,vehicle-3,479,4284,14,manual-import-6485-b20260709182659,24,4,4,manual-import-idem-6485-b20260709182659
shipper-1,carrier-1,vehicle-1,486,4285,15,manual-import-6486-b20260709182659,25,5,5,manual-import-idem-6486-b20260709182659
shipper-1,carrier-1,vehicle-3,487,4286,16,manual-import-6487-b20260709182659,26,6,6,manual-import-idem-6487-b20260709182659
shipper-2,carrier-2,vehicle-1,482,4287,17,manual-import-6488-b20260709182659,27,7,7,manual-import-idem-6488-b20260709182659
shipper-2,carrier-2,vehicle-2,483,4288,18,manual-import-6489-b20260709182659,28,8,8,manual-import-idem-6489-b20260709182659
shipper-2,carrier-2,vehicle-3,484,4289,19,manual-import-6490-b20260709182659,29,9,9,manual-import-idem-6490-b20260709182659
shipper-1,carrier-1,vehicle-1,491,4290,20,manual-import-6491-b20260709182659,30,10,0,manual-import-idem-6491-b20260709182659
shipper-1,carrier-1,vehicle-3,492,4291,21,manual-import-6492-b20260709182659,31,11,1,manual-import-idem-6492-b20260709182659
shipper-2,carrier-2,vehicle-1,487,4292,22,manual-import-6493-b20260709182659,32,0,2,manual-import-idem-6493-b20260709182659
shipper-2,carrier-2,vehicle-2,488,4293,23,manual-import-6494-b20260709182659,33,1,3,manual-import-idem-6494-b20260709182659
shipper-2,carrier-2,vehicle-3,489,4294,24,manual-import-6495-b20260709182659,34,2,4,manual-import-idem-6495-b20260709182659
shipper-1,carrier-1,vehicle-1,496,4295,10,manual-import-6496-b20260709182659,35,3,5,manual-import-idem-6496-b20260709182659
shipper-1,carrier-1,vehicle-3,497,4296,11,manual-import-6497-b20260709182659,36,4,6,manual-import-idem-6497-b20260709182659
shipper-2,carrier-2,vehicle-1,492,4297,12,manual-import-6498-b20260709182659,37,5,7,manual-import-idem-6498-b20260709182659
shipper-2,carrier-2,vehicle-2,493,4298,13,manual-import-6499-b20260709182659,38,6,8,manual-import-idem-6499-b20260709182659
shipper-2,carrier-2,vehicle-3,494,4299,14,manual-import-6500-b20260709182659,39,7,9,manual-import-idem-6500-b20260709182659
shipper-1,carrier-1,vehicle-1,501,4300,15,manual-import-6501-b20260709182659,40,8,0,manual-import-idem-6501-b20260709182659
shipper-1,carrier-1,vehicle-3,502,4301,16,manual-import-6502-b20260709182659,41,9,1,manual-import-idem-6502-b20260709182659
shipper-2,carrier-2,vehicle-1,497,4302,17,manual-import-6503-b20260709182659,42,10,2,manual-import-idem-6503-b20260709182659
shipper-2,carrier-2,vehicle-2,498,4303,18,manual-import-6504-b20260709182659,43,11,3,manual-import-idem-6504-b20260709182659
shipper-2,carrier-2,vehicle-3,499,4304,19,manual-import-6505-b20260709182659,44,0,4,manual-import-idem-6505-b20260709182659
shipper-1,carrier-1,vehicle-1,506,4305,20,manual-import-6506-b20260709182659,45,1,5,manual-import-idem-6506-b20260709182659
shipper-1,carrier-1,vehicle-3,507,4306,21,manual-import-6507-b20260709182659,46,2,6,manual-import-idem-6507-b20260709182659
shipper-2,carrier-2,vehicle-1,502,4307,22,manual-import-6508-b20260709182659,47,3,7,manual-import-idem-6508-b20260709182659
shipper-2,carrier-2,vehicle-2,503,4308,23,manual-import-6509-b20260709182659,48,4,8,manual-import-idem-6509-b20260709182659
shipper-2,carrier-2,vehicle-3,504,4309,24,manual-import-6510-b20260709182659,49,5,9,manual-import-idem-6510-b20260709182659
shipper-1,carrier-1,vehicle-1,511,4310,10,manual-import-6511-b20260709182659,50,6,0,manual-import-idem-6511-b20260709182659
shipper-1,carrier-1,vehicle-3,512,4311,11,manual-import-6512-b20260709182659,51,7,1,manual-import-idem-6512-b20260709182659
shipper-2,carrier-2,vehicle-1,507,4312,12,manual-import-6513-b20260709182659,52,8,2,manual-import-idem-6513-b20260709182659
shipper-2,carrier-2,vehicle-2,508,4313,13,manual-import-6514-b20260709182659,53,9,3,manual-import-idem-6514-b20260709182659
shipper-2,carrier-2,vehicle-3,509,4314,14,manual-import-6515-b20260709182659,54,10,4,manual-import-idem-6515-b20260709182659
shipper-1,carrier-1,vehicle-1,516,4315,15,manual-import-6516-b20260709182659,55,11,5,manual-import-idem-6516-b20260709182659
shipper-1,carrier-1,vehicle-3,517,4316,16,manual-import-6517-b20260709182659,56,0,6,manual-import-idem-6517-b20260709182659
shipper-2,carrier-2,vehicle-1,512,4317,17,manual-import-6518-b20260709182659,57,1,7,manual-import-idem-6518-b20260709182659
shipper-2,carrier-2,vehicle-2,513,4318,18,manual-import-6519-b20260709182659,58,2,8,manual-import-idem-6519-b20260709182659
shipper-2,carrier-2,vehicle-3,514,4319,19,manual-import-6520-b20260709182659,59,3,9,manual-import-idem-6520-b20260709182659
shipper-1,carrier-1,vehicle-1,521,4320,20,manual-import-6521-b20260709182659,20,4,0,manual-import-idem-6521-b20260709182659
shipper-1,carrier-1,vehicle-3,522,4321,21,manual-import-6522-b20260709182659,21,5,1,manual-import-idem-6522-b20260709182659
shipper-2,carrier-2,vehicle-1,517,4322,22,manual-import-6523-b20260709182659,22,6,2,manual-import-idem-6523-b20260709182659
shipper-2,carrier-2,vehicle-2,518,4323,23,manual-import-6524-b20260709182659,23,7,3,manual-import-idem-6524-b20260709182659
shipper-2,carrier-2,vehicle-3,519,4324,24,manual-import-6525-b20260709182659,24,8,4,manual-import-idem-6525-b20260709182659
shipper-1,carrier-1,vehicle-1,526,4325,10,manual-import-6526-b20260709182659,25,9,5,manual-import-idem-6526-b20260709182659
shipper-1,carrier-1,vehicle-3,527,4326,11,manual-import-6527-b20260709182659,26,10,6,manual-import-idem-6527-b20260709182659
shipper-2,carrier-2,vehicle-1,522,4327,12,manual-import-6528-b20260709182659,27,11,7,manual-import-idem-6528-b20260709182659
shipper-2,carrier-2,vehicle-2,523,4328,13,manual-import-6529-b20260709182659,28,0,8,manual-import-idem-6529-b20260709182659
shipper-2,carrier-2,vehicle-3,524,4329,14,manual-import-6530-b20260709182659,29,1,9,manual-import-idem-6530-b20260709182659
shipper-1,carrier-1,vehicle-1,531,4330,15,manual-import-6531-b20260709182659,30,2,0,manual-import-idem-6531-b20260709182659
shipper-1,carrier-1,vehicle-3,532,4331,16,manual-import-6532-b20260709182659,31,3,1,manual-import-idem-6532-b20260709182659
shipper-2,carrier-2,vehicle-1,527,4332,17,manual-import-6533-b20260709182659,32,4,2,manual-import-idem-6533-b20260709182659
shipper-2,carrier-2,vehicle-2,528,4333,18,manual-import-6534-b20260709182659,33,5,3,manual-import-idem-6534-b20260709182659
shipper-2,carrier-2,vehicle-3,529,4334,19,manual-import-6535-b20260709182659,34,6,4,manual-import-idem-6535-b20260709182659
shipper-1,carrier-1,vehicle-1,536,4335,20,manual-import-6536-b20260709182659,35,7,5,manual-import-idem-6536-b20260709182659
shipper-1,carrier-1,vehicle-3,537,4336,21,manual-import-6537-b20260709182659,36,8,6,manual-import-idem-6537-b20260709182659
shipper-2,carrier-2,vehicle-1,532,4337,22,manual-import-6538-b20260709182659,37,9,7,manual-import-idem-6538-b20260709182659
shipper-2,carrier-2,vehicle-2,533,4338,23,manual-import-6539-b20260709182659,38,10,8,manual-import-idem-6539-b20260709182659
shipper-2,carrier-2,vehicle-3,534,4339,24,manual-import-6540-b20260709182659,39,11,9,manual-import-idem-6540-b20260709182659
shipper-1,carrier-1,vehicle-1,541,4340,10,manual-import-6541-b20260709182659,40,0,0,manual-import-idem-6541-b20260709182659
shipper-1,carrier-1,vehicle-3,542,4341,11,manual-import-6542-b20260709182659,41,1,1,manual-import-idem-6542-b20260709182659
shipper-2,carrier-2,vehicle-1,537,4342,12,manual-import-6543-b20260709182659,42,2,2,manual-import-idem-6543-b20260709182659
shipper-2,carrier-2,vehicle-2,538,4343,13,manual-import-6544-b20260709182659,43,3,3,manual-import-idem-6544-b20260709182659
shipper-2,carrier-2,vehicle-3,539,4344,14,manual-import-6545-b20260709182659,44,4,4,manual-import-idem-6545-b20260709182659
shipper-1,carrier-1,vehicle-1,546,4345,15,manual-import-6546-b20260709182659,45,5,5,manual-import-idem-6546-b20260709182659
shipper-1,carrier-1,vehicle-3,547,4346,16,manual-import-6547-b20260709182659,46,6,6,manual-import-idem-6547-b20260709182659
shipper-2,carrier-2,vehicle-1,542,4347,17,manual-import-6548-b20260709182659,47,7,7,manual-import-idem-6548-b20260709182659
shipper-2,carrier-2,vehicle-2,543,4348,18,manual-import-6549-b20260709182659,48,8,8,manual-import-idem-6549-b20260709182659
shipper-2,carrier-2,vehicle-3,544,4349,19,manual-import-6550-b20260709182659,49,9,9,manual-import-idem-6550-b20260709182659
shipper-1,carrier-1,vehicle-1,551,4350,20,manual-import-6551-b20260709182659,50,10,0,manual-import-idem-6551-b20260709182659
shipper-1,carrier-1,vehicle-3,552,4351,21,manual-import-6552-b20260709182659,51,11,1,manual-import-idem-6552-b20260709182659
shipper-2,carrier-2,vehicle-1,547,4352,22,manual-import-6553-b20260709182659,52,0,2,manual-import-idem-6553-b20260709182659
shipper-2,carrier-2,vehicle-2,548,4353,23,manual-import-6554-b20260709182659,53,1,3,manual-import-idem-6554-b20260709182659
shipper-2,carrier-2,vehicle-3,549,4354,24,manual-import-6555-b20260709182659,54,2,4,manual-import-idem-6555-b20260709182659
shipper-1,carrier-1,vehicle-1,556,4355,10,manual-import-6556-b20260709182659,55,3,5,manual-import-idem-6556-b20260709182659
shipper-1,carrier-1,vehicle-3,557,4356,11,manual-import-6557-b20260709182659,56,4,6,manual-import-idem-6557-b20260709182659
shipper-2,carrier-2,vehicle-1,552,4357,12,manual-import-6558-b20260709182659,57,5,7,manual-import-idem-6558-b20260709182659
shipper-2,carrier-2,vehicle-2,553,4358,13,manual-import-6559-b20260709182659,58,6,8,manual-import-idem-6559-b20260709182659
shipper-2,carrier-2,vehicle-3,554,4359,14,manual-import-6560-b20260709182659,59,7,9,manual-import-idem-6560-b20260709182659
shipper-1,carrier-1,vehicle-1,561,4360,15,manual-import-6561-b20260709182659,20,8,0,manual-import-idem-6561-b20260709182659
shipper-1,carrier-1,vehicle-3,562,4361,16,manual-import-6562-b20260709182659,21,9,1,manual-import-idem-6562-b20260709182659
shipper-2,carrier-2,vehicle-1,557,4362,17,manual-import-6563-b20260709182659,22,10,2,manual-import-idem-6563-b20260709182659
shipper-2,carrier-2,vehicle-2,558,4363,18,manual-import-6564-b20260709182659,23,11,3,manual-import-idem-6564-b20260709182659
shipper-2,carrier-2,vehicle-3,559,4364,19,manual-import-6565-b20260709182659,24,0,4,manual-import-idem-6565-b20260709182659
shipper-1,carrier-1,vehicle-1,566,4365,20,manual-import-6566-b20260709182659,25,1,5,manual-import-idem-6566-b20260709182659
shipper-1,carrier-1,vehicle-3,567,4366,21,manual-import-6567-b20260709182659,26,2,6,manual-import-idem-6567-b20260709182659
shipper-2,carrier-2,vehicle-1,562,4367,22,manual-import-6568-b20260709182659,27,3,7,manual-import-idem-6568-b20260709182659
shipper-2,carrier-2,vehicle-2,563,4368,23,manual-import-6569-b20260709182659,28,4,8,manual-import-idem-6569-b20260709182659
